Date,NAV,Fund_Name,Return,Inflation,Repo_Rate,Year,Month,Day,Net_FII_RsCrore,VIX
2020-10-26,30.9,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_ICICI Prudential Mutual Fund_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)- Direct Plan - IDCW_Net Asset Value,-1.403956604977663,7.61,0.04,2020.0,Oct,26.0,3433.0,32.46
2020-10-27,31.12,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_ICICI Prudential Mutual Fund_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)- Direct Plan - IDCW_Net Asset Value,0.7119741100323651,7.61,0.04,2020.0,Oct,27.0,5233.0,33.35
2020-10-28,30.8,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_ICICI Prudential Mutual Fund_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)- Direct Plan - IDCW_Net Asset Value,-1.028277634961439,7.61,0.04,2020.0,Oct,28.0,6016.0,40.28
2020-10-29,30.64,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_ICICI Prudential Mutual Fund_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)- Direct Plan - IDCW_Net Asset Value,-0.5194805194805197,7.61,0.04,2020.0,Oct,29.0,2513.0,37.59
2020-10-30,30.58,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_ICICI Prudential Mutual Fund_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)- Direct Plan - IDCW_Net Asset Value,-0.1958224543081033,7.61,0.04,2020.0,Oct,30.0,-2388.0,38.02
2020-11-02,30.83,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_ICICI Prudential Mutual Fund_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)- Direct Plan - IDCW_Net Asset Value,0.8175277959450611,7.61,0.04,2020.0,Nov,2.0,1235.0,37.13
2020-11-03,31.22,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_ICICI Prudential Mutual Fund_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)- Direct Plan - IDCW_Net Asset Value,1.265001621796946,7.61,0.04,2020.0,Nov,3.0,486.0,35.55
2020-11-04,31.38,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_ICICI Prudential Mutual Fund_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)- Direct Plan - IDCW_Net Asset Value,0.5124919923126248,7.61,0.04,2020.0,Nov,4.0,2099.0,29.57
2020-11-05,31.93,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_ICICI Prudential Mutual Fund_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)- Direct Plan - IDCW_Net Asset Value,1.752708731676234,7.61,0.04,2020.0,Nov,5.0,4670.0,27.58
2020-11-06,32.17,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_ICICI Prudential Mutual Fund_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)- Direct Plan - IDCW_Net Asset Value,0.7516442217350594,7.61,0.04,2020.0,Nov,6.0,5748.0,24.86
2020-11-09,32.81,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_ICICI Prudential Mutual Fund_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)- Direct Plan - IDCW_Net Asset Value,1.989431147031406,7.61,0.04,2020.0,Nov,9.0,3226.0,25.75
2020-11-10,33.24,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_ICICI Prudential Mutual Fund_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)- Direct Plan - IDCW_Net Asset Value,1.310576043889067,7.61,0.04,2020.0,Nov,10.0,-1848.0,24.8
2020-11-11,33.69,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_ICICI Prudential Mutual Fund_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)- Direct Plan - IDCW_Net Asset Value,1.353790613718409,7.61,0.04,2020.0,Nov,11.0,5147.0,23.45
2020-11-12,33.58,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_ICICI Prudential Mutual Fund_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)- Direct Plan - IDCW_Net Asset Value,-0.3265063817156411,7.61,0.04,2020.0,Nov,12.0,-3415.0,25.35
2020-11-13,33.65,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_ICICI Prudential Mutual Fund_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)- Direct Plan - IDCW_Net Asset Value,0.2084574151280494,7.61,0.04,2020.0,Nov,13.0,-1057.0,23.1
2020-11-17,34.03,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_ICICI Prudential Mutual Fund_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)- Direct Plan - IDCW_Net Asset Value,1.129271916790509,7.61,0.04,2020.0,Nov,17.0,6653.0,22.71
2020-11-18,34.16,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_ICICI Prudential Mutual Fund_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)- Direct Plan - IDCW_Net Asset Value,0.3820158683514485,7.61,0.04,2020.0,Nov,18.0,5805.0,23.84
2020-11-19,33.72,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_ICICI Prudential Mutual Fund_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)- Direct Plan - IDCW_Net Asset Value,-1.288056206088983,7.61,0.04,2020.0,Nov,19.0,-1157.0,23.11
2020-11-20,33.92,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_ICICI Prudential Mutual Fund_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)- Direct Plan - IDCW_Net Asset Value,0.5931198102016699,7.61,0.04,2020.0,Nov,20.0,2989.0,23.7
2020-11-23,34.03,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_ICICI Prudential Mutual Fund_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)- Direct Plan - IDCW_Net Asset Value,0.3242924528301883,7.61,0.04,2020.0,Nov,23.0,1873.0,22.66
2020-11-24,34.37,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_ICICI Prudential Mutual Fund_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)- Direct Plan - IDCW_Net Asset Value,0.9991184249191765,7.61,0.04,2020.0,Nov,24.0,675.0,21.64
2020-11-25,33.88,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_ICICI Prudential Mutual Fund_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)- Direct Plan - IDCW_Net Asset Value,-1.425661914460274,7.61,0.04,2020.0,Nov,25.0,-4839.0,21.25
2020-11-26,34.14,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_ICICI Prudential Mutual Fund_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)- Direct Plan - IDCW_Net Asset Value,0.7674144037780328,7.61,0.04,2020.0,Nov,26.0,-703.0,21.25
2020-11-27,34.06,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_ICICI Prudential Mutual Fund_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)- Direct Plan - IDCW_Net Asset Value,-0.2343292325717616,7.61,0.04,2020.0,Nov,27.0,5173.0,20.84
2020-12-01,34.6,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_ICICI Prudential Mutual Fund_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)- Direct Plan - IDCW_Net Asset Value,1.585437463300066,4.59,0.04,2020.0,Dec,1.0,2629.0,20.77
2020-12-02,34.67,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_ICICI Prudential Mutual Fund_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)- Direct Plan - IDCW_Net Asset Value,0.2023121387283222,4.59,0.04,2020.0,Dec,2.0,6990.0,21.17
2020-12-03,34.8,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_ICICI Prudential Mutual Fund_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)- Direct Plan - IDCW_Net Asset Value,0.3749639457744314,4.59,0.04,2020.0,Dec,3.0,4467.0,21.28
2020-12-04,35.21,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_ICICI Prudential Mutual Fund_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)- Direct Plan - IDCW_Net Asset Value,1.178160919540239,4.59,0.04,2020.0,Dec,4.0,-3984.0,20.79
2020-12-07,35.52,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_ICICI Prudential Mutual Fund_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)- Direct Plan - IDCW_Net Asset Value,0.8804316955410396,4.59,0.04,2020.0,Dec,7.0,2892.0,21.3
2020-12-08,35.59,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_ICICI Prudential Mutual Fund_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)- Direct Plan - IDCW_Net Asset Value,0.1970720720720687,4.59,0.04,2020.0,Dec,8.0,1863.0,20.68
2020-12-09,35.87,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_ICICI Prudential Mutual Fund_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)- Direct Plan - IDCW_Net Asset Value,0.7867378477100173,4.59,0.04,2020.0,Dec,9.0,2916.0,22.27
2020-12-10,35.72,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_ICICI Prudential Mutual Fund_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)- Direct Plan - IDCW_Net Asset Value,-0.418176749372734,4.59,0.04,2020.0,Dec,10.0,3529.0,22.52
2020-12-11,35.83,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_ICICI Prudential Mutual Fund_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)- Direct Plan - IDCW_Net Asset Value,0.3079507278835436,4.59,0.04,2020.0,Dec,11.0,-4122.0,23.31
2020-12-14,36.01,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_ICICI Prudential Mutual Fund_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)- Direct Plan - IDCW_Net Asset Value,0.5023723137036029,4.59,0.04,2020.0,Dec,14.0,7185.0,24.72
2020-12-15,35.97,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_ICICI Prudential Mutual Fund_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)- Direct Plan - IDCW_Net Asset Value,-0.1110802554845858,4.59,0.04,2020.0,Dec,15.0,-141.0,22.89
2020-12-16,36.2,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_ICICI Prudential Mutual Fund_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)- Direct Plan - IDCW_Net Asset Value,0.6394217403391744,4.59,0.04,2020.0,Dec,16.0,1331.0,22.5
2020-12-17,36.2,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_ICICI Prudential Mutual Fund_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)- Direct Plan - IDCW_Net Asset Value,0.0,4.59,0.04,2020.0,Dec,17.0,3571.0,21.93
2020-12-18,36.28,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_ICICI Prudential Mutual Fund_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)- Direct Plan - IDCW_Net Asset Value,0.2209944751381254,4.59,0.04,2020.0,Dec,18.0,3684.0,21.57
2020-12-21,35.03,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_ICICI Prudential Mutual Fund_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)- Direct Plan - IDCW_Net Asset Value,-3.445424476295478,4.59,0.04,2020.0,Dec,21.0,-2938.0,25.16
2020-12-22,35.43,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_ICICI Prudential Mutual Fund_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)- Direct Plan - IDCW_Net Asset Value,1.141878389951456,4.59,0.04,2020.0,Dec,22.0,7076.0,24.23
2020-12-23,35.87,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_ICICI Prudential Mutual Fund_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)- Direct Plan - IDCW_Net Asset Value,1.241885407846444,4.59,0.04,2020.0,Dec,23.0,-4936.0,23.31
2020-12-24,36.24,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_ICICI Prudential Mutual Fund_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)- Direct Plan - IDCW_Net Asset Value,1.031502648452753,4.59,0.04,2020.0,Dec,24.0,3006.0,21.53
2020-12-28,36.57,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_ICICI Prudential Mutual Fund_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)- Direct Plan - IDCW_Net Asset Value,0.9105960264900625,4.59,0.04,2020.0,Dec,28.0,-2305.0,21.7
2020-12-29,36.7,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_ICICI Prudential Mutual Fund_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)- Direct Plan - IDCW_Net Asset Value,0.3554826360404828,4.59,0.04,2020.0,Dec,29.0,4687.0,23.08
2020-12-30,36.79,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_ICICI Prudential Mutual Fund_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)- Direct Plan - IDCW_Net Asset Value,0.2452316076294148,4.59,0.04,2020.0,Dec,30.0,258.0,22.77
2020-12-31,36.89,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_ICICI Prudential Mutual Fund_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)- Direct Plan - IDCW_Net Asset Value,0.271812992661058,4.59,0.04,2020.0,Dec,31.0,618.0,22.75
2021-01-01,36.96,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_ICICI Prudential Mutual Fund_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)- Direct Plan - IDCW_Net Asset Value,0.189753320683117,4.06,0.04,2021.0,Jan,1.0,1736.0,22.75
2021-01-04,37.41,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_ICICI Prudential Mutual Fund_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)- Direct Plan - IDCW_Net Asset Value,1.217532467532445,4.06,0.04,2021.0,Jan,4.0,7666.0,26.97
2021-01-05,37.61,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_ICICI Prudential Mutual Fund_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)- Direct Plan - IDCW_Net Asset Value,0.5346164127238762,4.06,0.04,2021.0,Jan,5.0,892.0,25.34
2021-01-06,37.61,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_ICICI Prudential Mutual Fund_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)- Direct Plan - IDCW_Net Asset Value,0.0,4.06,0.04,2021.0,Jan,6.0,-1439.0,25.07
2021-01-07,37.77,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_ICICI Prudential Mutual Fund_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)- Direct Plan - IDCW_Net Asset Value,0.4254187716033142,4.06,0.04,2021.0,Jan,7.0,5470.0,22.37
2021-01-08,38.28,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_ICICI Prudential Mutual Fund_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)- Direct Plan - IDCW_Net Asset Value,1.350277998411431,4.06,0.04,2021.0,Jan,8.0,1184.0,21.56
2021-01-11,38.6,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_ICICI Prudential Mutual Fund_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)- Direct Plan - IDCW_Net Asset Value,0.8359456635318674,4.06,0.04,2021.0,Jan,11.0,3392.0,24.08
2021-01-12,36.48,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_ICICI Prudential Mutual Fund_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)- Direct Plan - IDCW_Net Asset Value,-5.492227979274622,4.06,0.04,2021.0,Jan,12.0,-1896.0,23.33
2021-01-13,36.58,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_ICICI Prudential Mutual Fund_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)- Direct Plan - IDCW_Net Asset Value,0.2741228070175517,4.06,0.04,2021.0,Jan,13.0,2215.0,22.21
2021-01-14,36.55,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_ICICI Prudential Mutual Fund_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)- Direct Plan - IDCW_Net Asset Value,-0.08201202843084454,4.06,0.04,2021.0,Jan,14.0,7790.0,23.25
2021-01-15,36.17,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_ICICI Prudential Mutual Fund_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)- Direct Plan - IDCW_Net Asset Value,-1.039671682626531,4.06,0.04,2021.0,Jan,15.0,-2546.0,24.34
2021-01-18,35.64,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_ICICI Prudential Mutual Fund_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)- Direct Plan - IDCW_Net Asset Value,-1.465302737074925,4.06,0.04,2021.0,Jan,18.0,-2269.0,24.34
2021-01-19,36.16,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_ICICI Prudential Mutual Fund_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)- Direct Plan - IDCW_Net Asset Value,1.459034792368108,4.06,0.04,2021.0,Jan,19.0,5965.0,23.24
2021-01-20,36.39,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_ICICI Prudential Mutual Fund_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)- Direct Plan - IDCW_Net Asset Value,0.6360619469026663,4.06,0.04,2021.0,Jan,20.0,3154.0,21.58
2021-01-21,36.11,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_ICICI Prudential Mutual Fund_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)- Direct Plan - IDCW_Net Asset Value,-0.7694421544380381,4.06,0.04,2021.0,Jan,21.0,4762.0,21.32
2021-01-22,35.61,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_ICICI Prudential Mutual Fund_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)- Direct Plan - IDCW_Net Asset Value,-1.384657989476601,4.06,0.04,2021.0,Jan,22.0,56.0,21.91
2021-01-25,35.43,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_ICICI Prudential Mutual Fund_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)- Direct Plan - IDCW_Net Asset Value,-0.5054759898904804,4.06,0.04,2021.0,Jan,25.0,-1160.0,23.19
2021-01-27,34.85,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_ICICI Prudential Mutual Fund_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)- Direct Plan - IDCW_Net Asset Value,-1.637030764888503,4.06,0.04,2021.0,Jan,27.0,2385.0,37.21
2021-01-28,34.65,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_ICICI Prudential Mutual Fund_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)_ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)- Direct Plan - IDCW_Net Asset Value,-0.5738880918221057,4.06,0.04,2021.0,Jan,28.0,-4498.0,30.21
